timestamp,temperature_C,rainfall_mm,soil_moisture,pitch_deg,roll_deg,tilt_rate_deg_per_hr,crack_mm,crack_growth_mm_per_hr,accel_x_g,accel_y_g,accel_z_g,vibration_rms_g,vibration_peak_g,label
2024-01-29 02:00:00,6.328,0.0,0.2558,2.3582,1.1124,0.150826,1.65682,0.75101,0.75979,0.54288,1.69769,1.16566,0.38269,2
2024-01-29 03:00:00,5.578,0.0,0.276,2.3707,1.2968,0.012534,1.8678,0.21098,0.9795,0.97832,1.19322,1.39781,0.23214,2
2024-01-29 04:00:00,6.791,0.0,0.2687,2.9037,1.5352,0.53296,2.26516,0.39735,0.50216,0.13581,2.00245,1.12938,0.26842,2
2024-01-29 05:00:00,5.724,0.0,0.3006,2.3486,1.8753,-0.555049,1.9222,-0.34295,0.56143,-0.26222,2.16204,1.31693,0.18754,2
2024-01-29 06:00:00,5.294,0.0,0.2659,2.6699,1.3788,0.321242,2.53545,0.61324,-0.08787,0.5162,2.13859,1.25323,0.0637,2
2024-01-29 07:00:00,4.483,0.0,0.2652,3.5888,2.2812,0.918977,4.36096,1.82551,0.286,0.16351,1.86163,0.92247,0.33076,2
2024-01-29 08:00:00,6.937,0.001,0.2777,2.8179,1.3719,-0.770975,2.7485,-1.61245,0.20166,0.34322,1.51072,0.64754,0.27493,2
2024-01-29 09:00:00,5.969,0.0,0.3014,2.0008,0.9998,-0.817119,0.50998,-2.23852,-0.00612,-0.00666,1.0122,0.01519,0.63235,0
2024-01-29 10:00:00,6.17,0.0,0.2744,2.0007,0.9998,-1.9e-05,0.51059,0.00061,-0.00733,-0.04152,0.97461,0.04922,0.03403,0
2024-01-29 11:00:00,7.008,0.0,0.2447,2.0007,0.9998,8e-06,0.50986,-0.00072,-0.00252,-0.02648,0.99412,0.02724,0.02198,0
2024-01-29 12:00:00,5.488,0.0,0.2372,2.0007,0.9998,-9e-06,0.5098,-6e-05,0.01676,-0.00124,0.9501,0.05266,0.02541,0
2024-01-29 13:00:00,4.593,0.0,0.2537,2.0007,0.9998,1.2e-05,0.50946,-0.00034,0.00777,0.021,1.02954,0.03707,0.01559,1
2024-01-29 14:00:00,6.04,0.0,0.2284,2.0007,0.9998,-4e-06,0.51035,0.00089,0.01515,-0.0115,0.9848,0.02434,0.01272,1
2024-01-29 15:00:00,6.281,0.0,0.2633,2.0007,0.9999,1e-06,0.51032,-2e-05,0.01917,0.02847,1.01896,0.03921,0.01487,1
2024-01-29 16:00:00,5.713,0.0,0.2564,2.0007,0.9998,4e-06,0.50974,-0.00058,0.01312,-0.03353,1.00725,0.03673,0.00249,1
2024-01-29 17:00:00,7.452,0.227,0.2608,2.0008,0.9998,1.1e-05,0.5095,-0.00024,0.02513,0.02815,1.02806,0.04702,0.0103,1
2024-01-29 18:00:00,3.495,0.018,0.2149,2.0008,0.9999,1.7e-05,0.51009,0.00059,0.03708,-0.01218,1.00587,0.03947,0.00756,1
2024-01-29 19:00:00,7.104,0.0,0.2774,2.0007,0.9999,-2.4e-05,0.51031,0.00022,-0.01007,-0.00222,0.99273,0.01261,0.02685,1
2024-01-29 20:00:00,6.778,0.0,0.228,2.0007,0.9999,-0.0,0.50992,-0.00039,0.00215,-0.0003,0.95391,0.04614,0.03352,1
2024-01-29 21:00:00,6.446,0.0,0.2252,2.0007,0.9999,3e-06,0.50964,-0.00028,-0.01412,0.01444,1.00489,0.02078,0.02536,1
2024-01-29 22:00:00,2.656,0.0,0.2101,2.0008,0.9998,6.2e-05,0.51018,0.00054,0.00549,0.01091,0.98914,0.01634,0.00444,1
2024-01-29 23:00:00,7.279,0.0,0.2383,2.0008,0.9999,1.8e-05,0.5094,-0.00077,0.00564,0.05443,0.98766,0.05609,0.03976,1
2024-01-30 00:00:00,4.971,0.0,0.2535,2.0008,0.9999,2e-06,0.50974,0.00034,-0.00125,0.01914,1.02415,0.03084,0.02525,1
2024-01-30 01:00:00,5.493,0.0,0.2484,2.0008,0.9999,-2.5e-05,0.50981,7e-05,-0.02896,0.00264,1.01304,0.03187,0.00103,1
2024-01-30 02:00:00,5.832,0.0,0.2643,2.0008,0.9999,-4e-06,0.50932,-0.00049,-0.01648,0.0095,0.98108,0.02683,0.00505,1
2024-01-30 03:00:00,6.413,0.0,0.2814,2.0008,0.9999,4.6e-05,0.50951,0.0002,-0.00228,0.00167,0.99933,0.0029,0.02392,1
2024-01-30 04:00:00,6.648,0.0,0.2831,2.0008,0.9998,-3e-05,0.50907,-0.00044,-0.01199,0.00853,1.00036,0.01472,0.01181,1
2024-01-30 05:00:00,6.904,0.0,0.2508,2.0008,0.9998,-4e-06,0.50826,-0.00081,-0.02097,0.01709,1.01954,0.03338,0.01866,1
2024-01-30 06:00:00,6.83,0.0,0.2526,2.0008,0.9999,2.6e-05,0.50813,-0.00013,-0.00505,-0.01547,1.02509,0.02991,0.00347,1
2024-01-30 07:00:00,6.27,0.0,0.2528,2.0009,0.9999,4.4e-05,0.50797,-0.00016,0.05005,0.00132,0.99368,0.05047,0.02056,1
2024-01-30 08:00:00,6.435,0.0,0.2472,2.0009,0.9999,-4e-06,0.50875,0.00077,-0.0002,0.00046,0.98866,0.01135,0.03912,1
2024-01-30 09:00:00,4.931,0.0,0.296,2.0009,0.9999,1.2e-05,0.50819,-0.00056,0.011175,-0.009749999999999998,0.9843299999999999,0.02488,0.01353,1
2024-01-30 10:00:00,5.274,0.0,0.2618,2.0009,0.9998,2e-05,0.50724,-0.00095,0.02255,-0.01996,0.98,0.03615,0.01127,1
2024-01-30 11:00:00,6.923,0.0,0.2657,2.0009,0.9998,1.4e-05,0.5065,-0.00074,-0.03318,0.04246,1.01275,0.05538,0.01922,1
2024-01-30 12:00:00,6.868,0.0,0.2691,2.0009,0.9998,6e-06,0.50648,-1e-05,0.01127,0.05041,0.98908,0.05279,0.00258,1
2024-01-30 13:00:00,6.757,0.0,0.2798,2.001,0.9999,2.8e-05,0.50599,-0.0005,-0.0155,-0.00598,0.99771,0.01677,0.03603,1
2024-01-30 14:00:00,5.522,3.302,0.2509,2.001,0.9998,2.4e-05,0.50535,-0.00064,0.03443,0.01452,0.97743,0.04365,0.02689,1
2024-01-30 15:00:00,6.949,0.0,0.2911,2.001,0.9998,1e-05,0.5052,-0.00015,0.0294,0.02915,0.9752,0.04826,0.0046,1
2024-01-30 16:00:00,4.88,0.0,0.2926,2.001,0.9998,3.5e-05,0.50494,-0.00026,0.00877,0.01429,1.00582,0.01774,0.03051,1
2024-01-30 17:00:00,7.122,0.0,0.2496,2.001,0.9999,4e-06,0.50535,0.00041,0.02156,-0.03223,1.02502,0.04615,0.0284,1
2024-01-30 18:00:00,5.786,0.0,0.2711,2.001,0.9998,5e-06,0.50575,0.00041,-0.00859,-0.00048,0.97929,0.02242,0.02372,1
2024-01-30 19:00:00,7.734,0.0,0.2775,2.001,0.9998,-4e-06,0.50552,-0.00024,0.03845,0.00668,1.0385,0.05482,0.03239,1
2024-01-30 20:00:00,4.531,0.0,0.3006,2.001,0.9998,-4.7e-05,0.50543,-8e-05,0.03611,0.00574,1.01356,0.039,0.01582,1
2024-01-30 21:00:00,7.819,0.0,0.3507,2.001,0.9998,5e-06,0.50649,0.00106,-0.00265,-0.0134,1.00552,0.01473,0.02427,1
2024-01-30 22:00:00,5.697,0.0,0.2721,2.001,0.9999,4e-06,0.5078,0.00131,-0.01626,-0.00667,0.99911,0.01759,0.00287,1
2024-01-30 23:00:00,5.682,0.0,0.2715,2.001,0.9999,-2.3e-05,0.50912,0.00131,-0.04105,0.02035,0.98719,0.04758,0.02998,1
2024-01-31 00:00:00,6.259,0.0,0.2899,2.001,0.9998,-1.3e-05,0.5092,8e-05,0.0104,-0.064,1.01733,0.06711,0.01954,1
2024-01-31 01:00:00,5.37,0.0,0.2465,2.001,0.9999,2.1e-05,0.50904,-0.00016,-0.01947,0.01501,1.00178,0.02464,0.04247,1
2024-01-31 02:00:00,5.997,15.194,0.2453,2.001,0.9999,-2.6e-05,0.50838,-0.00066,0.01827,0.00187,0.98751,0.02222,0.00243,1
2024-01-31 03:00:00,5.335,0.0,0.2728,2.001,0.9999,-0.0,0.50889,0.0005,0.00827,-0.00824,0.9751,0.0275,0.00528,1
2024-01-31 04:00:00,5.374,0.0,0.2647,2.001,0.9998,1.7e-05,0.50909,0.0002,-0.03763,-0.03683,1.05408,0.07548,0.04798,1
2024-01-31 05:00:00,6.565,0.0,0.2979,2.001,0.9998,-2.2e-05,0.50877,-0.00032,0.01829,-0.02259,1.03567,0.04601,0.02947,1
2024-01-31 06:00:00,5.18,0.0,0.2681,2.001,0.9999,2e-06,0.50895,0.00018,-0.02031,0.01251,1.00071,0.02387,0.02215,1
2024-01-31 07:00:00,5.316,0.0,0.2494,2.001,0.9999,8e-06,0.50867,-0.00028,-0.00179,-0.0428,0.99473,0.04316,0.0193,1
2024-01-31 08:00:00,4.714,0.0,0.2552,2.001,0.9999,1.8e-05,0.50828,-0.00039,0.02034,0.03585,0.99674,0.04135,0.00182,1
2024-01-31 09:00:00,5.586,0.0,0.2993,2.001,0.9999,6e-06,0.50851,0.00023,0.0393,-0.03795,1.03914,0.06721,0.02586,1
2024-01-31 10:00:00,7.404,0.126,0.2609,2.001,0.9999,9e-06,0.5093,0.00078,0.02297,-0.00498,1.00124,0.02353,0.04368,1
2024-01-31 11:00:00,5.249,0.0,0.2686,2.001,0.9999,-1e-05,0.51002,0.00072,0.00805,0.01477,0.9743,0.03072,0.00718,1
2024-01-31 12:00:00,5.367,0.0,0.2695,2.001,0.9999,9e-06,0.50896,-0.00106,-0.01328,0.05359,0.96886,0.06339,0.03267,1
2024-01-31 13:00:00,6.295,0.0,0.2639,2.001,0.9999,1.6e-05,0.50917,0.00022,0.00965,0.01882,0.98564,0.02556,0.03783,1
2024-01-31 14:00:00,5.733,0.0,0.2816,2.001,0.9999,-2.8e-05,0.50919,2e-05,0.01965,-0.02018,1.00314,0.02834,0.00279,1
2024-01-31 15:00:00,8.335,0.0,0.2856,2.001,0.9999,9e-06,0.5092,1e-05,-0.01164,0.01552,0.99409,0.02028,0.00806,1
2024-01-31 16:00:00,5.947,0.0,0.2612,2.001,0.9999,5.5e-05,0.50922,2e-05,-0.01789,-0.01689,1.0082,0.02594,0.00565,1
2024-01-31 17:00:00,6.448,0.0,0.2669,2.001,0.9999,-1.1e-05,0.50907,-0.00014,-0.0173,-0.00724,0.96284,0.04163,0.01569,1
2024-01-31 18:00:00,7.059,0.0,0.2312,2.001,0.9999,3e-06,0.50786,-0.00121,-0.00234,0.00093,0.97095,0.02916,0.01246,1
2024-01-31 19:00:00,7.043,0.0,0.2579,2.001,0.9999,-1.5e-05,0.50815,0.00029,0.0046,0.01312,1.01179,0.01823,0.01094,1
2024-01-31 20:00:00,6.355,0.0,0.2778,2.001,0.9999,2.5e-05,0.50856,0.00041,-0.00162,0.02334,1.02583,0.03486,0.01663,1
2024-01-31 21:00:00,5.963,0.0,0.2458,2.0011,0.9999,1e-05,0.50882,0.00025,0.00371,0.03526,0.9619,0.05205,0.01719,1
2024-01-31 22:00:00,8.151,0.0,0.2504,2.0011,0.9999,-1e-06,0.50873,-9e-05,-0.02508,-0.01302,0.98701,0.0311,0.02095,1
2024-01-31 23:00:00,6.03,0.0,0.2655,2.0011,0.9999,1.6e-05,0.50801,-0.00072,-0.00725,-0.0014,1.01229,0.01434,0.01676,1
2024-02-01 00:00:00,5.691,0.0,0.2808,2.0011,0.9999,1.9e-05,0.50809,8e-05,-8e-05,0.01919,0.99538,0.01974,0.0054,1
2024-02-01 01:00:00,5.49,0.0,0.274,2.0011,0.9999,-2.3e-05,0.50798,-0.00012,-0.00852,-0.01435,0.99352,0.0179,0.00183,1
2024-02-01 02:00:00,4.412,0.001,0.2249,2.0011,0.9999,9e-06,0.50914,0.00117,-0.00095,0.02842,0.99588,0.02873,0.01083,1
2024-02-01 03:00:00,6.963,0.0,0.257,2.0011,0.9999,7e-06,0.50889,-0.00026,-0.0247,0.01222,1.00268,0.02768,0.00105,1
2024-02-01 04:00:00,3.796,0.14,0.2381,2.0011,1.0,0.0,0.50966,0.00077,-0.01696,-0.03619,1.01475,0.0426,0.01492,1
2024-02-01 05:00:00,6.142,0.0,0.2438,2.0011,0.9999,0.0,0.50956,-9e-05,-0.04377,-0.00051,0.99276,0.04436,0.00176,1
2024-02-01 06:00:00,5.945,0.0,0.2242,2.0011,1.0,1.6e-05,0.50888,-0.00068,-0.01508,-0.01437,1.01219,0.02414,0.02022,1
2024-02-01 07:00:00,8.393,0.0,0.2449,2.0011,1.0,-2.8e-05,0.50874,-0.00013,0.01878,0.01617,1.00521,0.02532,0.00118,1
2024-02-01 08:00:00,4.325,0.0,0.2332,2.0011,1.0,-1e-05,0.50875,1e-05,-0.01072,0.02587,1.01027,0.02983,0.00451,1
2024-02-01 09:00:00,5.258,0.0,0.247,2.0011,1.0,2e-06,0.50853,-0.00022,0.01129,0.03094,1.01075,0.03464,0.00481,1
2024-02-01 10:00:00,6.026,0.0,0.2601,2.0011,1.0,-1.1e-05,0.50839,-0.00015,-0.01432,-0.01707,0.99882,0.02231,0.01233,1
2024-02-01 11:00:00,5.968,0.0,0.2559,2.0011,1.0,-2e-06,0.50854,0.00015,0.04612,-0.00547,0.99743,0.04651,0.0242,1
2024-02-01 12:00:00,5.618,0.0,0.2679,2.001,1.0,-7e-06,0.5085,-3e-05,0.00916,6e-05,0.97666,0.02507,0.02144,1
2024-02-01 13:00:00,6.09,0.0,0.2405,2.0011,1.0,2.1e-05,0.50887,0.00037,0.60384,-0.01389,1.48525,0.77478,0.74971,2
2024-02-01 14:00:00,4.914,0.0,0.2164,2.1337,1.0821,0.132621,0.83967,0.3308,0.46244,0.32611,2.02101,1.16733,0.39255,2
2024-02-01 15:00:00,6.534,0.0,0.2822,2.2801,1.2542,0.146397,1.1932,0.35353,0.84736,0.1033,2.4222,1.65872,0.49138,2
2024-02-01 16:00:00,3.858,0.0,0.2612,2.565,1.2065,0.284885,1.1691,-0.0241,0.65921,0.47324,2.5198,1.72288,0.06416,2
2024-02-01 17:00:00,6.157,0.0,0.2619,2.8613,1.6066,0.296377,1.69756,0.52847,-0.15842,0.38741,1.2352,0.48011,1.24277,2
2024-02-01 18:00:00,5.585,0.0,0.2608,2.8394,1.721,-0.021966,1.61023,-0.08733,0.69887,0.34554,1.84104,1.14681,0.6667,2
2024-02-01 19:00:00,7.205,0.0,0.2552,3.2932,1.6644,0.453853,3.30648,1.69625,0.78657,0.77846,1.93338,1.44772,0.30091,2
2024-02-01 20:00:00,7.947,0.0,0.2699,3.2945,2.1344,0.001216,2.65183,-0.65464,0.44041,0.16832,1.27269,0.54466,0.90306,2
2024-02-01 21:00:00,5.864,0.0,0.2372,3.4541,2.2905,0.15961,2.26872,-0.38311,0.10258,0.22094,2.07218,1.09951,0.55485,2
2024-02-01 22:00:00,7.588,0.0,0.2675,3.4503,2.0634,-0.003716,3.79578,1.52706,1.12996,0.49077,2.0037,1.58905,0.48954,2
2024-02-01 23:00:00,5.884,0.0,0.2589,2.0011,1.0,-1.449236,0.51038,-3.2854,0.00189,0.00488,0.9921,0.00948,1.57957,1
2024-02-02 00:00:00,5.237,0.0,0.2544,2.0011,1.0,1.7e-05,0.51061,0.00023,0.02147,-0.02791,1.01122,0.03696,0.02748,1
2024-02-02 01:00:00,7.952,0.0,0.242,2.0011,1.0,-1.5e-05,0.5107,8e-05,-0.0248,-0.01884,0.98388,0.03507,0.00189,1
2024-02-02 02:00:00,6.73,0.0,0.2568,2.0011,1.0,2e-05,0.51037,-0.00032,-0.02112,0.01527,0.99037,0.02778,0.00729,1
2024-02-02 03:00:00,6.217,0.0,0.2476,2.0011,1.0,-1e-06,0.51145,0.00108,0.02597,-0.00683,0.99773,0.02695,0.00083,1
2024-02-02 04:00:00,6.903,0.0,0.2689,2.0011,1.0,1.8e-05,0.51253,0.00108,0.00098,-0.01017,0.99973,0.01022,0.01673,1
2024-02-02 05:00:00,6.493,0.0,0.2425,2.0012,1.0001,1.6e-05,0.51269,0.00016,-0.03039,-0.00777,1.02023,0.03732,0.0271,1
2024-02-02 06:00:00,6.152,0.045,0.2312,2.0011,1.0,-4.9e-05,0.51223,-0.00046,-0.00578,-0.00818,1.00718,0.01233,0.02499,1
2024-02-02 07:00:00,4.898,0.0,0.2631,2.0011,1.0,-6e-06,0.51124,-0.00098,0.00107,-0.01105,1.00504,0.0122,0.00013,1
2024-02-02 08:00:00,5.957,0.13,0.2939,2.0011,1.0001,-2.1e-05,0.51118,-7e-05,-0.00139,-0.00436,0.96769,0.03263,0.02044,1
2024-02-02 09:00:00,6.854,0.885,0.2569,2.001,1.0,-6.2e-05,0.51071,-0.00046,-0.00092,0.02294,1.01082,0.02539,0.00725,1
2024-02-02 10:00:00,6.111,0.0,0.2489,2.001,1.0001,-1.3e-05,0.51154,0.00082,0.01348,-0.00036,0.93142,0.06989,0.04451,1
2024-02-02 11:00:00,7.139,0.0,0.2875,2.001,1.0,-3.3e-05,0.51134,-0.00019,-0.01612,0.03487,0.99351,0.03896,0.03093,1
2024-02-02 12:00:00,6.623,0.0,0.261,2.001,1.0,-1e-06,0.51172,0.00038,0.01193,0.00862,0.97012,0.03331,0.00565,1
2024-02-02 13:00:00,5.365,0.0,0.2488,2.001,1.0,-1.5e-05,0.51202,0.0003,0.00218,-0.00534,1.00697,0.00905,0.02426,1
2024-02-02 14:00:00,4.927,0.0,0.2861,2.001,1.0,1e-05,0.51113,-0.00089,-0.02689,-0.00661,0.98651,0.0308,0.02175,1
2024-02-02 15:00:00,6.092,0.0,0.237,2.001,1.0,2e-06,0.51115,2e-05,-0.01275,0.02714,0.99433,0.03052,0.00028,1
2024-02-02 16:00:00,5.728,0.0,0.2451,2.001,1.0,1.8e-05,0.51135,0.0002,0.01166,0.0014,1.0086,0.01456,0.01596,1
2024-02-02 17:00:00,6.591,0.0,0.2591,2.001,1.0,1.7e-05,0.51181,0.00046,-0.00516,-0.01331,1.01726,0.02239,0.00784,1
2024-02-02 18:00:00,5.54,0.0,0.3088,2.001,1.0,1.7e-05,0.51069,-0.00113,0.30836,0.70547,1.77647,1.09347,1.07108,2
2024-02-02 19:00:00,5.646,0.0,0.2337,2.2078,1.0857,0.206791,0.66655,0.15586,0.14454,-0.28495,1.64998,0.72426,0.36921,2
2024-02-02 20:00:00,7.317,0.0,0.2296,2.1699,1.0945,-0.037883,0.97637,0.30982,0.1106,0.61903,1.32023,0.70567,0.01859,2
2024-02-02 21:00:00,6.415,0.0,0.2566,2.3978,1.2649,0.227816,1.67819,0.70182,0.47379,0.30925,1.8226,0.99839,0.29272,2
2024-02-02 22:00:00,5.567,0.0,0.2804,2.9894,1.6376,0.591655,1.10381,-0.57438,0.20055,0.37904,1.57371,0.71626,0.28213,2
2024-02-02 23:00:00,6.291,0.0,0.2686,2.3911,1.2219,-0.598261,3.12542,2.02161,0.43341,0.38271,2.10689,1.2488,0.53254,2
2024-02-03 00:00:00,7.655,0.0,0.2371,2.6541,1.3693,0.262944,3.06531,-0.06011,0.00043,0.30309,1.78293,0.83955,0.40925,2
2024-02-03 01:00:00,6.573,0.0,0.2276,2.9989,2.1065,0.344768,4.07532,1.01001,0.42449,0.64662,1.5828,0.96848,0.12893,2
2024-02-03 02:00:00,6.875,0.0,0.2501,3.7361,1.6495,0.737251,4.01246,-0.06286,0.65319,0.34286,1.79889,1.0874,0.11891,2
2024-02-03 03:00:00,5.533,0.0,0.2718,2.001,1.0,-1.7351,0.51073,-3.50173,-0.02424,-0.01092,0.99573,0.02692,1.06047,1
2024-02-03 04:00:00,7.315,0.34,0.276,2.001,1.0,1e-06,0.51169,0.00096,0.00367,-0.00722,0.99621,0.00895,0.01798,1
2024-02-03 05:00:00,8.61,0.0,0.2649,2.001,1.0,-2.1e-05,0.51222,0.00053,-0.0145,0.01483,1.00358,0.02105,0.0121,1
2024-02-03 06:00:00,5.503,0.0,0.2644,2.001,1.0,1.5e-05,0.5126,0.00038,-0.04505,0.00296,1.00494,0.04542,0.02437,1
2024-02-03 07:00:00,5.116,0.0,0.2642,2.001,1.0,3.9e-05,0.51217,-0.00042,0.06497,0.01971,0.97367,0.07282,0.0274,1
2024-02-03 08:00:00,6.477,0.0,0.2818,2.001,1.0,-9e-06,0.51238,0.00021,-0.00663,0.00511,0.99457,0.00998,0.06284,1
2024-02-03 09:00:00,7.18,0.0,0.2767,2.001,1.0,-1e-06,0.51335,0.00097,-0.03715,-0.01524,1.00312,0.04028,0.0303,1
2024-02-03 10:00:00,6.216,0.0,0.2821,2.001,1.0,1.1e-05,0.51371,0.00036,-0.01685,0.00336,0.98826,0.02081,0.01947,1
2024-02-03 11:00:00,5.257,0.0,0.2788,2.0011,1.0,5e-05,0.51309,-0.00062,0.00871,-0.0031,1.00122,0.00932,0.01148,1
2024-02-03 12:00:00,6.205,0.0,0.2346,2.0011,1.0,1.8e-05,0.51231,-0.00079,-0.01057,0.01761,0.97118,0.03539,0.02607,1
2024-02-03 13:00:00,6.915,7.605,0.2722,2.0011,1.0,-1.3e-05,0.51151,-0.0008,0.01845,0.00687,0.95774,0.04662,0.01123,1
2024-02-03 14:00:00,5.913,3.865,0.2586,2.0011,1.0,-1.5e-05,0.51218,0.00067,0.0436,-0.00358,0.99257,0.04437,0.00225,1
2024-02-03 15:00:00,6.93,0.0,0.3037,2.0011,1.0,0.0,0.51165,-0.00053,0.03047,0.01401,0.99943,0.03354,0.01083,1
2024-02-03 16:00:00,7.491,0.012,0.2491,2.0011,1.0,-2e-06,0.51172,7e-05,0.02205,-0.01397,0.99042,0.0278,0.00574,1
2024-02-03 17:00:00,6.569,0.0,0.2332,2.0011,1.0,1.5e-05,0.51224,0.00052,-0.02182,0.01574,1.00351,0.02713,0.00067,1
2024-02-03 18:00:00,6.304,0.0,0.2905,2.0011,1.0,0.0,0.51241,0.00018,0.02039,-0.00316,0.96352,0.04192,0.01478,1
2024-02-03 19:00:00,7.165,0.0,0.2796,2.0011,1.0,4e-06,0.51152,-0.00089,0.01891,0.00806,0.9854,0.02521,0.0167,1
2024-02-03 20:00:00,5.482,0.0,0.2775,2.0011,1.0,-1.5e-05,0.51119,-0.00033,0.00263,-0.0176,1.02612,0.0316,0.00639,1
2024-02-03 21:00:00,5.387,0.0,0.2828,2.0011,1.0,-3e-06,0.51134,0.00015,-0.02874,-0.02537,1.01262,0.04036,0.00876,1
2024-02-03 22:00:00,6.078,1.348,0.2729,2.0011,1.0,1e-05,0.51119,-0.00015,-0.02368,0.01295,1.01122,0.02923,0.01113,1
2024-02-03 23:00:00,5.856,0.0,0.2656,2.0011,1.0,4.4e-05,0.51192,0.00073,0.00711,0.02739,0.98066,0.03427,0.00504,1
2024-02-04 00:00:00,5.548,0.0,0.2782,2.0011,1.0,-1e-06,0.51175,-0.00017,-0.01547,-0.0161,0.98937,0.02473,0.00954,1
2024-02-04 01:00:00,8.185,0.0,0.254,2.0011,1.0,6e-06,0.51202,0.00027,-0.0097,-0.0212,1.00953,0.02519,0.00046,1
2024-02-04 02:00:00,8.529,0.063,0.2922,2.0011,1.0,-1e-05,0.51229,0.00027,-0.00629,0.02047,0.96478,0.04122,0.01603,1
2024-02-04 03:00:00,6.007,0.0,0.2715,2.0011,1.0,-1.6e-05,0.51218,-0.00011,0.72042,0.71506,1.98225,1.41249,1.37127,2
2024-02-04 04:00:00,6.455,0.0,0.2603,2.9354,1.3923,0.934241,3.01139,2.4992,0.27469,0.52609,2.01697,1.17748,0.23501,2
2024-02-04 05:00:00,6.179,1.893,0.2923,2.8514,1.9708,-0.083974,5.20941,2.19802,0.85134,0.40846,1.44007,1.04177,0.13571,2
2024-02-04 06:00:00,7.478,0.036,0.268,2.0011,1.0,-0.850273,0.51299,-4.69642,-0.00614,0.00684,1.00516,0.01054,1.03123,1
2024-02-04 07:00:00,7.679,0.0,0.3084,2.0011,0.9999,-2.7e-05,0.51353,0.00054,-0.0151,0.00996,1.00563,0.01895,0.0084,1
2024-02-04 08:00:00,4.599,0.0,0.2447,2.0011,1.0,1.9e-05,0.51467,0.00114,-0.01963,-0.01484,0.98171,0.03066,0.01171,1
2024-02-04 09:00:00,6.856,0.0,0.2515,2.0011,1.0,-1.5e-05,0.51461,-6e-05,-0.00144,0.01284,1.00863,0.01554,0.01512,1
2024-02-04 10:00:00,5.076,0.066,0.2771,2.0011,1.0,3e-06,0.5137,-0.00091,0.41881,0.7149,1.27104,0.87175,0.85621,2
2024-02-04 11:00:00,8.144,0.0,0.2849,2.6818,1.1749,0.680703,1.64325,1.12955,0.83134,0.59582,2.23165,1.60096,0.72921,2
2024-02-04 12:00:00,6.829,0.266,0.2675,3.0716,2.435,0.389807,4.81088,3.16763,0.69928,0.62506,1.6801,1.15855,0.44242,2
2024-02-04 13:00:00,5.569,0.0,0.277,2.0011,1.0,-1.070506,0.5122,-4.29867,0.01133,0.00439,0.99228,0.0144,1.14415,0
2024-02-04 14:00:00,6.154,17.054,0.3169,2.0011,1.0,1.3e-05,0.51261,0.00041,-0.00843,0.00806,0.99713,0.01201,0.00239,0
2024-02-04 15:00:00,6.11,0.0,0.2682,2.0011,1.0,2.4e-05,0.51301,0.00039,-0.00861,0.02908,0.96121,0.04924,0.03723,0
2024-02-04 16:00:00,6.927,0.0,0.25,2.0011,1.0,-0.0,0.51437,0.00137,-0.01555,-0.03408,0.94157,0.0694,0.02017,0
2024-02-04 17:00:00,7.447,0.0,0.2775,2.0011,1.0,-2.8e-05,0.51375,-0.00062,-0.01716,0.0266,1.02067,0.03781,0.0316,0
2024-02-04 18:00:00,5.26,0.0,0.2564,2.0011,1.0,-2.3e-05,0.51368,-7e-05,0.00299,-0.00221,1.00118,0.0039,0.03391,0
2024-02-04 19:00:00,8.25,0.0,0.2905,2.0011,1.0,2.8e-05,0.51417,0.00049,0.02037,0.02219,0.98118,0.03551,0.03162,0
2024-02-04 20:00:00,8.02,0.0,0.2889,2.0011,1.0,-1.6e-05,0.51418,1e-05,0.04125,-0.04208,1.00343,0.05903,0.02351,0
2024-02-04 21:00:00,5.543,0.0,0.2763,2.0011,1.0,1.9e-05,0.51351,-0.00067,0.00189,0.02333,0.98336,0.02872,0.03031,0
2024-02-04 22:00:00,6.494,0.0,0.2865,2.0011,1.0,-2.7e-05,0.51393,0.00041,0.00125,-0.00582,0.98992,0.0117,0.01701,0
2024-02-04 23:00:00,8.135,0.0,0.2575,2.0011,0.9999,-2.5e-05,0.5138,-0.00012,-0.01053,0.018,1.03371,0.03964,0.02793,0
2024-02-05 00:00:00,7.661,0.0,0.2978,2.0011,0.9999,9e-06,0.51368,-0.00012,0.01107,-0.03175,0.99784,0.03369,0.00594,0
2024-02-05 01:00:00,6.094,0.0,0.2671,2.0011,1.0,-1.4e-05,0.5134,-0.00028,0.01,0.00565,0.99848,0.01158,0.02211,0
2024-02-05 02:00:00,7.249,0.003,0.3235,2.0011,0.9999,2.6e-05,0.51304,-0.00036,-0.01335,-0.05054,1.00582,0.0526,0.04102,0
2024-02-05 03:00:00,9.435,0.0,0.255,2.0011,1.0,-0.0,0.51341,0.00037,0.00806,0.01803,0.98623,0.02408,0.02853,0
2024-02-05 04:00:00,6.546,0.0,0.2525,2.0011,0.9999,-1.8e-05,0.51403,0.00062,-0.02987,0.01298,1.0012,0.03259,0.00851,0
2024-02-05 05:00:00,5.811,0.006,0.2576,2.001,1.0,-2.5e-05,0.51516,0.00113,0.01749,-0.01235,1.00503,0.022,0.01059,0
2024-02-05 06:00:00,6.62,0.0,0.2732,2.0011,0.9999,3.7e-05,0.51487,-0.00028,0.00049,-0.04265,0.99427,0.04303,0.02104,0
